核准登記營業日期,縣市旅宿登記證號,類別,標章,溫泉標章,旅宿名稱,縣市,鄉鎮,郵遞區號,地址,電話或手機,傳真,房間數,電子郵件,網址
2023-02-21,花蓮縣民宿2713號,民宿,好客民宿,否,太魯閣幸福列車民宿,花蓮縣,秀林鄉,972,花蓮縣秀林鄉秀林村6鄰民治78之30號,0928-570191,-,5,sulan8189@gmail.com,
2023-02-20,臺東縣民宿1911號,民宿,,否,維拉民宿,臺東縣,臺東市,950,臺東縣臺東市仁昌街179號,0928-349619,-,5,349619@yahoo.com.tw,
2023-02-20,臺東縣民宿1940號,民宿,,否,陽光輕旅民宿,臺東縣,臺東市,950,臺東縣臺東市新站路38號,0919-759799,-,5,abc089237777@gmail.com,
2023-02-18,屏東縣民宿1266號,民宿,,否,達魯里瓦克伊霖苑民宿,屏東縣,瑪家鄉,903,屏東縣瑪家鄉瑪家村瑪卡札亞街9巷3號,0963-656658,-,2,,
2023-02-18,宜蘭縣民宿2418號,民宿,,否,水耘翠Villa會館,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉寶福路225號,0932-941749,-,4,shangherent@gmail.com,
2023-02-18,屏東縣民宿1268號,民宿,,否,哈瑪札武民宿,屏東縣,瑪家鄉,903,屏東縣瑪家鄉瑪家村瑪卡札亞街20巷1號,0933-621632,-,3,,
2023-02-18,臺南市民宿623號,民宿,,否,思慕魚渡,臺南市,中西區,700,臺南市中西區西門路二段308號,0980-888351,-,6,fishinn308@gmail.com,
2023-02-18,臺南市民宿624號,民宿,好客民宿,否,定春行旅,臺南市,中西區,700,臺南市中西區正興街210號,0935-381887,-,5,sammbiz@gmail.com,
2023-02-18,屏東縣民宿1269號,民宿,,否,好山林民宿,屏東縣,瑪家鄉,903,屏東縣瑪家鄉瑪家村瑪卡札亞街23巷1號,0921-686932,-,3,,
2023-02-17,澎湖縣民宿1314號,民宿,,否,月光海岸民宿,澎湖縣,馬公市,880,澎湖縣馬公市鎖港里吉海路1145號,0936-633033,-,5,,
2023-02-17,澎湖縣民宿1315號,民宿,,否,漁月春民宿,澎湖縣,馬公市,880,澎湖縣馬公市西衛里367之5號,0989-725380,-,5,qaz8977st@gmail.com,
2023-02-17,澎湖縣民宿1316號,民宿,,否,航海途民宿,澎湖縣,馬公市,880,澎湖縣馬公市啟明里惠民路12號,0937-341611,-,5,,
2023-02-16,臺東縣民宿1939號,民宿,,否,鰆居民宿,臺東縣,成功鎮,961,臺東縣成功鎮三仙里12鄰白蓮路38號,0937-539249,-,4,bernadette691207@gmail.com,
2023-02-16,屏東縣民宿1267號,民宿,,否,楓璟的家民宿,屏東縣,瑪家鄉,903,屏東縣瑪家鄉瑪家村瑪卡札亞街15巷7號,0935-279136,-,3,,
2023-02-16,金門縣民宿686號,民宿,,否,三姐的家,金門縣,金寧鄉,892,金門縣金寧鄉埔邊135號,0972-283852,-,4,yuzheng0972283852@gmail.com,
2010-02-11,澎湖縣民宿174號,民宿,,否,中央民宿,澎湖縣,馬公市,880,澎湖縣馬公市中央里中央街35號,06-9272045,-,4,zhongyangbnb@gmail.com,
2023-02-15,屏東縣民宿1272號,民宿,,否,隱室恆春民宿,屏東縣,恆春鎮,946,屏東縣恆春鎮恆西路1巷5-1號,0922-969789,-,2,hsiaotin@gmail.com,
2023-02-14,澎湖縣民宿1313號,民宿,,否,東衛參捌民宿,澎湖縣,馬公市,880,澎湖縣馬公市東衛里38號,0919-624262,-,4,,
2023-02-14,臺南市民宿620號,民宿,好客民宿,否,巴摩蘇蘿,臺南市,安平區,708,臺南市安平區安平路75巷12弄14號,0975-215913,-,2,,
2021-10-06,臺北市旅館746號,旅館,,否,見潭璞旅,臺北市,士林區,111,臺北市士林區承德路四段250號,02-28831777,02-28833299,240,jaitan.service@bouti.com.tw,http://www.jiantanboutechhotel.com.tw
2023-02-13,屏東縣民宿1265號,民宿,,否,墾丁密境名宿,屏東縣,恆春鎮,946,屏東縣恆春鎮埔頂路650號,0909-556666,-,5,as0909556666@gmail.com,
2023-02-13,宜蘭縣民宿2416號,民宿,,否,生生園-樂彎腰,宜蘭縣,壯圍鄉,263,宜蘭縣壯圍鄉古亭路82-13號,0986-515408,-,4,a817761601@gmail.com,
2023-02-13,臺南市民宿619號,民宿,,否,小弄內之厝,臺南市,中西區,700,臺南市中西區忠孝街98巷17號,0976-418153,-,1,drieakko@gmail.com,https://instagram.com/tainan_old_town
2023-02-12,屏東縣民宿1262號,民宿,,否,轉角遇見幸福民宿,屏東縣,瑪家鄉,903,屏東縣瑪家鄉瑪家村瑪卡札亞街21巷8號,0919-725251,-,4,,
2023-02-10,宜蘭縣民宿2415號,民宿,,否,澳根尼會館,宜蘭縣,五結鄉,268,宜蘭縣五結鄉國民南路2-50號,0933-991720,-,5,amy@yidu.com.tw,
2023-02-09,臺南市民宿616號,民宿,,否,麗敏親子民宿,臺南市,楠西區,715,臺南市楠西區東勢里15鄰中正路295之1號,0974-283541,-,2,riminhostel@gmail.com,https://nanshiriminhostel.wixsite.com/rimin-hostel
2023-02-09,臺南市民宿615號,民宿,,否,雨笠煙蓑,臺南市,後壁區,731,臺南市後壁區嘉苳里1鄰下茄苳8號之2,0908-571006,-,4,eight0730@yahoo.com.tw,
2023-02-09,澎湖縣民宿1312號,民宿,,否,好相聚民宿,澎湖縣,馬公市,880,澎湖縣馬公市山水里118之13號,0975-313829,-,3,,
2017-08-03,臺東縣民宿1338號,民宿,,否,奇遇民宿,臺東縣,卑南鄉,954,臺東縣卑南鄉溫泉村1鄰民生66號,06-2090452,-,3,maochiwu@gmail.com,
2023-02-08,嘉義縣民宿331號,民宿,,否,知遇民宿,嘉義縣,竹崎鄉,604,嘉義縣竹崎鄉中和村19鄰石棹8之2號,0926-178576,-,3,zhiyu.bestfriend@gmail.com,
2023-02-08,嘉義縣民宿332號,民宿,,否,群峰山莊民宿,嘉義縣,竹崎鄉,604,嘉義縣竹崎鄉中和村14鄰奮起湖190號,05-2561326,05-2562118,5,,
2023-02-24,交觀宿字第1561號,國際觀光旅館,,否,八里福朋喜來登酒店,新北市,八里區,249,新北市八里區觀海大道8號,02-26192777,-,241,,
2023-02-07,南投縣民宿1091號,民宿,,否,飛日月漫旅,南投縣,魚池鄉,555,南投縣魚池鄉水社村中山路145號,0965-593350,-,2,sappy065@gmail.com,
2023-02-07,屏東縣民宿1263號,民宿,,否,東駿民宿,屏東縣,東港鎮,928,屏東縣東港鎮中正路二段152號,08-8320269,-,7,tangtsun152@gmail.com,
2023-02-07,澎湖縣民宿1308號,民宿,,否,漢斯爺爺民宿,澎湖縣,馬公市,880,澎湖縣馬公市山水里152之58號,0912-980418,-,5,,
2023-02-07,澎湖縣民宿1309號,民宿,,否,侘寂宅居民宿,澎湖縣,馬公市,880,澎湖縣馬公市西衛里367之6號,0906-576988,-,5,andylin730520@gmail.com,
2023-02-07,澎湖縣民宿1310號,民宿,好客民宿,否,淳夏文旅民宿,澎湖縣,馬公市,880,澎湖縣馬公市西衛里367號,0975-112123,-,5,,
2023-02-06,臺中市旅館488號,旅館,,否,禾淞津別邸,臺中市,西屯區,407,臺中市西屯區大洲街69號1~6樓,04-23258585,-,22,,
2023-02-06,屏東縣民宿1264號,民宿,,否,林家會館,屏東縣,車城鄉,944,屏東縣車城鄉田中路1-1號,0931-360793,-,5,,
2023-02-06,臺南市民宿614號,民宿,,否,永華196,臺南市,中西區,700,臺南市中西區永華路一段196巷12號,0921-626637,-,3,wei202157@gmail.com,
2015-01-29,花蓮縣民宿1558號,民宿,,否,哈娜玫瑰莊園民宿,花蓮縣,新城鄉,971,花蓮縣新城鄉佳林村4鄰佳林26之1號,0933-485619,-,4,,
2020-01-13,澎湖縣民宿917號,民宿,,否,雲海間民宿,澎湖縣,湖西鄉,885,澎湖縣湖西鄉城北村1鄰大城北76之1號,0932-035129,-,5,ioutimeioutime@gmail.com,
2023-02-04,臺東縣民宿1935號,民宿,,否,淇麗民宿,臺東縣,卑南鄉,954,臺東縣卑南鄉太平村5鄰太平路213之5號,089-322643,-,5,qili0920131031@gmail.com,
2023-02-04,宜蘭縣民宿2412號,民宿,,否,騎馬三星二館,宜蘭縣,三星鄉,266,宜蘭縣三星鄉大坑三路50號,0932-161570,-,3,g10160916@yahoo.com.tw,
2023-02-04,宜蘭縣民宿2411號,民宿,,否,阿醜的家,宜蘭縣,三星鄉,266,宜蘭縣三星鄉義洲路2段12巷17號,0932-266113,-,4,a516826@yahoo.com.tw,
2023-02-04,宜蘭縣民宿2414號,民宿,,否,東居民宿,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉寶慶一路58巷3號,0955-555443,-,5,ee25801@yahoo.com.tw,
2023-02-03,花蓮縣民宿2711號,民宿,,否,永安樂活民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉太昌村6鄰明仁二街289號,0910-469155,-,4,su469155@yahoo.com.tw,
2023-02-03,屏東縣民宿1270號,民宿,,否,恆春花語民宿,屏東縣,恆春鎮,946,屏東縣恆春鎮恆公路178號,0932-810963,-,3,chinghsiu233@gmail.com,
2023-02-03,屏東縣民宿1271號,民宿,,否,心悅築民宿,屏東縣,恆春鎮,946,屏東縣恆春鎮中正路232巷101弄30-1號,0936-338139,-,3,,
2023-02-03,花蓮縣民宿2712號,民宿,,否,晨曉家民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉吉安村22鄰吉昌二街246巷5號,0975-913317,-,5,m041535@yahoo.com.tw,
2023-02-03,苗栗縣民宿466號,民宿,,否,弎弄民宿,苗栗縣,卓蘭鎮,369,苗栗縣卓蘭鎮西坪里4鄰西坪43-17號,0935-326423,-,5,dendisfeng@gmail.com,
2023-02-03,苗栗縣民宿467號,民宿,,否,肆院民宿,苗栗縣,卓蘭鎮,369,苗栗縣卓蘭鎮西坪里4鄰西坪43-16號,0927-950880,-,5,dendisfeng@gmail.com,
2023-02-03,苗栗縣民宿468號,民宿,,否,福山居莊園,苗栗縣,三義鄉,367,苗栗縣三義鄉鯉魚潭村9鄰南片山下52-9號,0953-203370,037-881313,5,roselly54@gmail.com,
2023-02-01,宜蘭縣民宿2410號,民宿,,否,N24.8,宜蘭縣,頭城鎮,261,宜蘭縣頭城鎮頂埔路一段78巷18號,0980-618198,-,3,,
2023-01-31,臺北市旅館768號,旅館,,否,天母之星商務會館,臺北市,北投區,112,"臺北市北投區石牌路一段166巷46號,2樓至7樓、2樓之1至5樓之1、2樓之2至5樓之2",02-28231896,02-28221810,17,shipai168@gmail.com,http://service-apartment.com.tw/
2023-01-30,金門縣民宿685號,民宿,好客民宿,否,八八古藝悅禾民宿,金門縣,金寧鄉,892,金門縣金寧鄉下堡12之5號,0910-394377,-,3,f0910394377@gmail.com,
2023-01-30,臺南市民宿612號,民宿,好客民宿,否,四季禾禾,臺南市,東區,701,臺南市東區長榮路二段32巷79號,0983-740760,-,3,onodress@gmail.com,
2023-01-30,臺南市民宿613號,民宿,,否,圓,臺南市,中西區,700,臺南市中西區西門路一段715巷11號,0910-310603,-,4,d4042805@gmail.com,
2023-01-19,新北市民宿372號,民宿,,否,數樹,新北市,瑞芳區,224,新北市瑞芳區基山街241號,0912-116138,-,1,shushuhousetaiwan@gmail.com,https://www.instagram.com/shushuhousetaiwan/
2023-01-19,臺中市旅館486號,旅館,,否,享沃行旅,臺中市,西屯區,407,臺中市西屯區西安街169號,04-24521130,-,20,joiede.inn@gmail.com,
2023-01-19,宜蘭縣民宿2409號,民宿,,否,悠悠夢境,宜蘭縣,三星鄉,266,宜蘭縣三星鄉三星路2段73號,0963-527798,-,3,mj11600123@gmail.com,
2023-01-19,臺北市旅館767號,旅館,,否,台北棧,臺北市,中正區,100,臺北市中正區許昌街40號5樓、5樓之1、5樓之2、6樓、6樓之1、6樓之2、7樓、7樓之1、7樓之2、7樓之3,02-23313381,-,34,Taipeiinn6006@gmail.com,
2023-01-19,嘉義縣民宿329號,民宿,,否,宿明民宿,嘉義縣,番路鄉,602,嘉義縣番路鄉公田村2鄰潮州湖5號,0918-865003,-,4,superciao@gmail.com,
2023-01-19,嘉義縣民宿330號,民宿,好客民宿,否,17號鄉居民宿,嘉義縣,梅山鄉,603,嘉義縣梅山鄉過山村5鄰開元后17號,0933-872896,-,4,a0933872896@gmail.com,
2023-01-18,屏東縣民宿1260號,民宿,,否,海角瑞拉斯,屏東縣,恆春鎮,946,屏東縣恆春鎮中正路232巷101弄30-3號,0905-338832,-,6,juin0925@gmail.com,
2023-01-18,澎湖縣民宿1306號,民宿,,否,市場民宿,澎湖縣,馬公市,880,澎湖縣馬公市陽明里大智街18巷10弄11號,0987-492120,-,4,,
2023-01-18,澎湖縣民宿1307號,民宿,,否,海蝸牛民宿,澎湖縣,湖西鄉,885,澎湖縣湖西鄉潭邊村91號,0972-312387,-,4,,
2023-01-18,宜蘭縣民宿2407號,民宿,,否,山也未央,宜蘭縣,員山鄉,264,宜蘭縣員山鄉隘界六路269號,0920-087471,-,5,,https://lieudebonheur.iibnb.net/index.php
2011-05-12,臺中市旅館067號,旅館,,否,雀客藏居台中大墩,臺中市,西屯區,407,臺中市西屯區何南里大墩二十街37號,04-23230778,04-23255792,84,tempus@tempus.com.tw,
2004-09-10,臺中市旅館099號,旅館,,否,永豐棧酒店,臺中市,西屯區,407,"臺中市西屯區臺灣大道二段689號B1-1至-3及9-12樓,東興路三段407號,409號2樓-1至13樓-20",04-23268008,04-23268060,250,tempus@tempus.com.tw,http://www.tempus.com.tw
2023-01-17,花蓮縣民宿2710號,民宿,好客民宿,否,沐僖民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市民有里10鄰北濱街55巷7號,0982-337628,-,4,Niismomo77@gmail.com,
2023-01-17,臺東縣民宿1933號,民宿,,否,三仙台日出民宿,臺東縣,成功鎮,961,臺東縣成功鎮忠孝里1鄰美山路1之7號,0912-052919,-,5,mildseven@gmail.com,
2023-01-17,澎湖縣民宿1304號,民宿,,否,九屏文旅民宿,澎湖縣,西嶼鄉,881,澎湖縣西嶼鄉池東村77號之4,0932-024837,-,5,,
2023-01-17,澎湖縣民宿1305號,民宿,,否,鄉閣民宿二館,澎湖縣,馬公市,880,澎湖縣馬公市鎖港里241之1號,0977-333397,-,4,,
2023-01-17,桃園市民宿131號,民宿,,否,田芝林民宿,桃園市,復興區,336,桃園市復興區羅浮里2鄰合流37之2號,03-3822221,-,5,,
2023-01-17,桃園市民宿130號,民宿,,否,山蘇的故鄉,桃園市,復興區,336,桃園市復興區華陵里11鄰巴崚180之11號,0927-396620,-,3,,
2023-01-17,宜蘭縣民宿2404號,民宿,,否,安農Blue House,宜蘭縣,三星鄉,266,宜蘭縣三星鄉五分路2段57號,0918-338822,-,3,ashanti9567277@gmail.com,
2023-01-17,宜蘭縣民宿2406號,民宿,好客民宿,否,喜雀樂民宿,宜蘭縣,五結鄉,268,宜蘭縣五結鄉宜蘭縣五結鄉親河路2段103巷1弄5號,0909-676698,-,3,picapicahomestay@gmail.com,
2023-01-16,臺東縣民宿1930號,民宿,,否,蘭嶼漁人碼頭民宿,臺東縣,蘭嶼鄉,952,臺東縣蘭嶼鄉紅頭村10鄰漁人92號,0965-816097,-,5,lan732593@yahoo.com.tw,
2023-01-16,臺東縣民宿1932號,民宿,,否,旅人。礁海民宿,臺東縣,長濱鄉,962,臺東縣長濱鄉寧埔村2鄰城山29之9號,0926-126629,-,2,tien258@kimo.com,
2023-01-16,屏東縣旅館136號,旅館,,否,H會館,屏東縣,獅子鄉,943,屏東縣獅子鄉竹坑村竹坑巷60號,08-8771888,08-8771919,126,h-rd@h-resort.com,https://h-resort.com/
2023-01-16,臺南市民宿611號,民宿,好客民宿,否,臉舎民宿,臺南市,鹽水區,737,臺南市鹽水區水秀里6鄰土庫66之8號,0956-500088,-,5,,
2023-01-16,臺中市旅館487號,旅館,,否,享得道行旅,臺中市,西屯區,407,臺中市西屯區河南路二段207號3樓、4~9樓(之1、之2),04-27062208,04-27081933,168,reservation@injoyhotel.com.tw,https://www.injoyhotel.com.tw/
2023-01-13,宜蘭縣民宿2405號,民宿,,否,沐光森野,宜蘭縣,五結鄉,268,宜蘭縣五結鄉五結路一段469巷9弄16號,0905-626969,-,2,,
2023-01-11,屏東縣民宿1259號,民宿,,否,芃家,屏東縣,恆春鎮,946,屏東縣恆春鎮中正路232巷101弄30-2號,0967-009700,-,5,guosandy@yahoo.com.tw,
2023-01-11,臺南市民宿610號,民宿,好客民宿,否,一起,臺南市,中西區,700,臺南市中西區保安路58巷3號,0932-871820,-,3,sejwang@gmail.com,
2023-01-11,澎湖縣民宿1302號,民宿,,否,愛加倍民宿,澎湖縣,馬公市,880,澎湖縣馬公市西衛里210之3號,0939-192802,-,5,yuhua0098@gmail.com,
2023-01-11,澎湖縣民宿1303號,民宿,,否,愛加佳民宿,澎湖縣,馬公市,880,澎湖縣馬公市五德里51之26號,0911-704879,-,5,,
2023-01-11,連江縣民宿261號,民宿,,否,花漾・森山舍,連江縣,北竿鄉,210,連江縣北竿鄉坂里村11號,0908-838313,-,5,F0908833833@gmail.com,
2023-01-11,宜蘭縣民宿2403號,民宿,,否,大衛營農莊民宿,宜蘭縣,五結鄉,268,宜蘭縣五結鄉新店路133-3號,0937-959849,-,5,,
2023-01-10,臺東縣民宿1923號,民宿,,否,蘭嶼二六二民宿,臺東縣,蘭嶼鄉,952,臺東縣蘭嶼鄉東清村8鄰野銀16號,0912-284865,-,5,lanyu262@gmail.com,https://lanyu262house.wixsite.com/0912284865
2023-01-10,新竹縣民宿126號,民宿,,否,民都有麗京山莊,新竹縣,五峰鄉,311,新竹縣五峰鄉桃山村13鄰清泉209-18號,0914-190313,03-5856537,2,,
2023-01-09,花蓮縣民宿2709號,民宿,好客民宿,否,有山有谷民宿,花蓮縣,壽豐鄉,974,花蓮縣壽豐鄉志學村14鄰橋下62號,0911-836266,-,2,meihuac707@gmail.com,https://booking.owlting.com/mountains.bnb
2023-01-09,澎湖縣民宿1301號,民宿,,否,漫步綠丘民宿,澎湖縣,馬公市,880,澎湖縣馬公市五德里51之31號,0933-695794,-,2,,
2023-01-09,臺南市民宿609號,民宿,,否,貳洋樓,臺南市,中西區,700,臺南市中西區城隍里北門路一段161巷36號,0929-171180,-,5,2.fundong@gmail.com,
2023-01-08,屏東縣民宿1258號,民宿,,否,享趣民宿,屏東縣,恆春鎮,946,屏東縣恆春鎮恆公路668巷2號,0921-031911,-,5,,
2023-01-07,高雄市民宿171號,民宿,,否,路科民宿,高雄市,茄萣區,852,高雄市茄萣區民族路176號,0921-528211,-,4,kay601206@yahoo.com.tw,
2023-01-07,高雄市民宿172號,民宿,,否,黃金海岸民宿,高雄市,茄萣區,852,高雄市茄萣區民族路178號,0921-528211,-,4,kay601206@yahoo.com.tw,
2023-01-07,南投縣民宿1085號,民宿,,否,日月對白民宿,南投縣,魚池鄉,555,南投縣魚池鄉中明村有水巷36-8號,0937-291776,-,4,a987215@gmail.com,https://sunmoonbetween.ego.tw/
2004-07-27,宜蘭縣旅館009號,旅館,,是,和斯頓旅社,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉礁溪路五段99號,0908-270857,03-9888978,9,hoston.inn@gmail.com,
2023-01-06,屏東縣民宿1255號,民宿,,否,傅寓民宿,屏東縣,恆春鎮,946,屏東縣恆春鎮墾丁路和平巷61號,08-8861098,-,3,fupinczu@gmail.com,
2023-01-06,澎湖縣民宿1300號,民宿,,否,澎湖海洋旅人民宿二館,澎湖縣,馬公市,880,澎湖縣馬公市朝陽里朝陽路148巷2號,0926-296117,-,5,,
2023-01-06,金門縣民宿684號,民宿,,否,鳥日子民宿,金門縣,金湖鎮,891,金門縣金湖鎮經武路581號,082-333511,-,4,mt6188888@gmail.com,
2023-01-06,宜蘭縣民宿2401號,民宿,,否,成功民宿,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉成功路451號,0932-669171,-,3,c88416421@gmail.com,
2023-01-05,金門縣民宿682號,民宿,,否,吉甲民宿,金門縣,金城鎮,893,金門縣金城鎮山前38號,0932-160810,-,4,we71om2588@yahoo.com.tw,
2023-01-05,苗栗縣民宿465號,民宿,,否,萊穗民宿,苗栗縣,苑裡鎮,358,苗栗縣苑裡鎮舊社里4鄰舊社37之2號,0978-391598,-,3,b88@hotmail.com.tw,
2023-01-05,澎湖縣民宿1299號,民宿,,否,心悅民宿,澎湖縣,湖西鄉,885,澎湖縣湖西鄉成功村港底165之1號,0977-410160,-,5,,
2023-01-05,南投縣民宿1089號,民宿,,否,山田心溜滑梯民宿,南投縣,竹山鎮,557,南投縣竹山鎮下坪里一鄰大忠路469號,0975-118846,-,4,y228229@gmail.com,
2023-01-05,宜蘭縣民宿2402號,民宿,,否,99民宿,宜蘭縣,三星鄉,266,宜蘭縣三星鄉大德路2段636巷2號,0919-214778,-,4,a0919214778@gmail.com,
2023-01-05,臺南市民宿608號,民宿,,否,白色蘇打,臺南市,中西區,700,臺南市中西區永福路二段158巷6號,0938-599725,-,2,vivakeita36@gmail.com,
2023-01-03,臺東縣民宿1931號,民宿,,否,落跑吧民宿,臺東縣,臺東市,950,臺東縣臺東市成功里7鄰大同路5巷3號,0933-028382,-,3,laopaoba@gmail.com,https://laopaoba.wordpress.com
2023-01-03,南投縣民宿1088號,民宿,,否,奕青民宿,南投縣,水里鄉,553,南投縣水里鄉上安村10鄰福田路15號,049-2821900,-,5,efarm@ms56.hinet.net,https://www.efarm.com.tw
2023-01-03,花蓮縣民宿2707號,民宿,,否,秀森山民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市國盛里14鄰國盛二街59號,0975-169520,-,5,showbnb59@gmail.com,
2023-01-03,金門縣民宿681號,民宿,,否,金門玉宿民宿,金門縣,金湖鎮,891,金門縣金湖鎮瓊林42號,0931-990512,-,4,duc66886@gmail.com,
2023-01-03,花蓮縣民宿2708號,民宿,好客民宿,否,山間一宿民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉福興村11鄰福昌三街270號,0975-962091,-,3,betweenmountain270@gmail.com,
2013-02-26,嘉義縣旅館051號,旅館,,否,阿里山東方明珠國際大飯店,嘉義縣,中埔鄉,606,嘉義縣中埔鄉社口村19鄰檨仔林23號,05-2536999,05-2537888,183,service@ali-hotel.com.tw,http://www.ali-hotel.com.tw
2017-09-29,南投縣民宿728號,民宿,,否,阿莫鄉村民宿,南投縣,埔里鎮,545,南投縣埔里鎮福興里1鄰公館路3號,049-2933274,-,4,amor2933274@gmail.com,
2021-02-08,南投縣民宿958號,民宿,,否,日月潭快樂玩家,南投縣,魚池鄉,555,南投縣魚池鄉水社村中興路12巷31號,0976-515968,-,3,happybike5885@gmail.com,
2018-07-12,臺中市民宿109號,民宿,,否,六分園,臺中市,外埔區,438,臺中市外埔區六分里六分路中興巷3-2號,04-26832590,04-26833476,5,,
2022-12-30,屏東縣民宿1249號,民宿,,否,墾丁大街上旅棧,屏東縣,恆春鎮,946,屏東縣恆春鎮墾丁路140號,0900-457698,-,5,kentiugcentral@gmail.com,
2022-12-30,南投縣民宿1087號,民宿,,否,永皓會館,南投縣,埔里鎮,545,南投縣埔里鎮枇杷里26鄰東興一街231號,049-2982555,-,4,he7623020@yahoo.com.tw,
